|stars|categories
14511|4.0|{u'Auto Glass Services': 1, u'Automotive': 1, u'Windshield Installation & Repair': 1}
14512|3.5|{u'Food': 1, u'Coffee & Tea': 1}
14513|3.0|{u'Hair Removal': 1, u'Nail Salons': 1, u'Beauty & Spas': 1}
14514|2.0|{u'Restaurants': 1, u'Southern': 1, u'Fast Food': 1}
14515|3.5|{u'Shoe Stores': 1, u'Fashion': 1, u'Shopping': 1}
14516|4.0|{u'Restaurants': 1}
14517|3.5|{u'Food': 1, u'Grocery': 1}
14518|3.5|{u'Oral Surgeons': 1, u'General Dentistry': 1, u'Pediatric Dentists': 1, u'Dentists': 1, u'Health & Medical': 1}
14519|4.0|{u'Libraries': 1, u'Public Services & Government': 1}
14520|3.5|{u'Diners': 1, u'Restaurants': 1}
14521|3.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14522|1.5|{u'Transportation': 1, u'Travel Services': 1, u'Tours': 1, u'Airport Shuttles': 1, u'Hotels & Travel': 1}
14523|3.5|{u'Nail Salons': 1, u'Beauty & Spas': 1, u'Day Spas': 1}
14524|2.5|{u'Chinese': 1, u'Restaurants': 1}
14525|5.0|{u'Shopping': 1, u'Jewelry': 1}
14526|5.0|{u'Local Services': 1, u'Carpet Cleaning': 1}
14527|2.5|{u'Automotive': 1, u'Gas & Service Stations': 1}
14528|5.0|{u'Optometrists': 1, u'Health & Medical': 1}
14529|3.5|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
14530|4.0|{u'Hair Salons': 1, u'Beauty & Spas': 1}
14531|3.0|{u'Restaurants': 1, u'Fast Food': 1}
14532|4.5|{u'Tobacco Shops': 1, u'Shopping': 1}
14533|3.5|{u'Health & Medical': 1}
14534|4.5|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14535|4.5|{u'Sandwiches': 1, u'Restaurants': 1}
14536|4.5|{u'Accountants': 1, u'Professional Services': 1, u'Financial Services': 1, u'Tax Services': 1}
14537|5.0|{u'Fitness & Instruction': 1, u'Gyms': 1, u'Boxing': 1, u'Martial Arts': 1, u'Active Life': 1}
14538|4.5|{u'Golf': 1, u'Venues & Event Spaces': 1, u'Event Planning & Services': 1, u'Active Life': 1}
14539|3.5|{u'Health & Medical': 1, u'Doctors': 1}
14540|3.0|{u'Automotive': 1, u'Smog Check Stations': 1}
14541|4.5|{u'Books, Mags, Music & Video': 1, u'Shopping': 1, u'Bookstores': 1}
14542|4.0|{u'Libraries': 1, u'Public Services & Government': 1}
14543|3.5|{}
14544|5.0|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Beauty & Spas': 1}
14545|5.0|{u'Home Services': 1, u'Pool Cleaners': 1}
14546|4.5|{u'Shoe Stores': 1, u'Fashion': 1, u'Shopping': 1}
14547|1.5|{u'Health & Medical': 1, u'Dermatologists': 1, u'Doctors': 1}
14548|4.0|{u'Shopping': 1, u'Hot Tub & Pool': 1, u'Home & Garden': 1}
14549|4.5|{u'Thai': 1, u'Restaurants': 1}
14550|2.5|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
14551|3.0|{u'Fashion': 1, u'Shopping': 1, u'Swimwear': 1}
14552|4.0|{u'Tours': 1, u'Hotels & Travel': 1}
14553|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14554|4.0|{u'Shopping': 1, u'Drugstores': 1}
14555|3.0|{u'Restaurants': 1, u'Pizza': 1, u'American (New)': 1}
14556|3.5|{u'Food': 1, u'Automotive': 1, u'Convenience Stores': 1, u'Gas & Service Stations': 1}
14557|4.0|{u'Hair Salons': 1, u'Barbers': 1, u'Beauty & Spas': 1}
14558|2.5|{u'Home Services': 1, u'Interior Design': 1}
14559|3.0|{u'Medical Centers': 1, u'Health & Medical': 1}
14560|3.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14561|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14562|2.0|{u'Restaurants': 1, u'Pizza': 1}
14563|2.0|{u'Food': 1, u'Grocery': 1, u'Convenience Stores': 1}
14564|3.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14565|4.0|{u'Department Stores': 1, u'Fashion': 1, u'Shopping': 1}
14566|4.0|{u'Food': 1, u'Beer, Wine & Spirits': 1}
14567|4.5|{u'Event Planning & Services': 1, u'Party & Event Planning': 1}
14568|4.0|{u'Caterers': 1, u'Event Planning & Services': 1, u'Restaurants': 1}
14569|3.5|{u'Food': 1, u'Beer, Wine & Spirits': 1}
14570|3.5|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Drugstores': 1, u'Food': 1, u'Beauty & Spas': 1, u'Convenience Stores': 1}
14571|3.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Nail Salons': 1}
14572|3.0|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Drugstores': 1, u'Food': 1, u'Beauty & Spas': 1, u'Convenience Stores': 1}
14573|2.5|{u'Shopping': 1, u'Drugstores': 1}
14574|2.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14575|3.5|{u'Automotive': 1, u'Oil Change Stations': 1}
14576|3.5|{u'Food': 1, u'Coffee & Tea': 1}
14577|2.0|{u'Restaurants': 1, u'Pizza': 1}
14578|3.0|{u'Auto Glass Services': 1, u'Automotive': 1, u'Home Services': 1, u'Windows Installation': 1}
14579|3.0|{u'Taxis': 1, u'Transportation': 1, u'Hotels & Travel': 1}
14580|5.0|{u'Party & Event Planning': 1, u'Amusement Parks': 1, u'Event Planning & Services': 1, u'Active Life': 1}
14581|4.0|{u'Automotive': 1, u'Auto Parts & Supplies': 1}
14582|3.0|{u'Medical Centers': 1, u'Health & Medical': 1, u'Urgent Care': 1}
14583|4.0|{u'Animal Shelters': 1, u'Pet Stores': 1, u'Pets': 1}
14584|4.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14585|3.0|{u'Japanese': 1, u'Sushi Bars': 1, u'Restaurants': 1}
14586|2.5|{u'Public Services & Government': 1}
14587|1.0|{}
14588|4.5|{u'Car Rental': 1, u'Hotels & Travel': 1}
14589|4.0|{u'Hobby Shops': 1, u'Shopping': 1}
14590|2.5|{u'Restaurants': 1, u'Barbeque': 1}
14591|3.0|{u'Tires': 1, u'Automotive': 1}
14592|3.0|{u'Restaurants': 1, u'Pizza': 1}
14593|3.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14594|4.0|{u'Office Equipment': 1, u'Shopping': 1}
14595|5.0|{u'Optometrists': 1, u'Eyewear & Opticians': 1, u'Shopping': 1, u'Laser Eye Surgery/Lasik': 1, u'Health & Medical': 1}
14596|4.0|{u'Automotive': 1, u'Auto Parts & Supplies': 1}
14597|3.0|{u'Seafood': 1, u'Restaurants': 1, u'Cheesesteaks': 1, u'Sandwiches': 1}
14598|2.5|{u'Landscaping': 1, u'Home Services': 1}
14599|3.5|{}
14600|4.0|{u'Steakhouses': 1, u'Restaurants': 1}
14601|2.0|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
14602|3.0|{u'Health & Medical': 1, u'Dermatologists': 1, u'Doctors': 1}
14603|5.0|{u'Fitness & Instruction': 1, u'Martial Arts': 1, u'Active Life': 1}
14604|4.5|{u'Restaurants': 1, u'Pizza': 1}
14605|5.0|{u'Tires': 1, u'Automotive': 1}
14606|5.0|{u'Pet Services': 1, u'Pet Groomers': 1, u'Pets': 1}
14607|3.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14608|2.5|{u'Taxis': 1, u'Transportation': 1, u'Hotels & Travel': 1}
14609|4.0|{u'Fashion': 1, u'Shopping': 1, u'Accessories': 1}
14610|4.5|{u'Home Services': 1, u'Real Estate': 1}
14611|3.5|{u'American (Traditional)': 1, u'Restaurants': 1, u'Fast Food': 1}
14612|4.0|{u'Wholesale Stores': 1, u'Eyewear & Opticians': 1, u'Shopping': 1}
14613|3.0|{u'Mexican': 1, u'Restaurants': 1}
14614|2.5|{u'Oral Surgeons': 1, u'General Dentistry': 1, u'Dentists': 1, u'Cosmetic Dentists': 1, u'Health & Medical': 1}
14615|4.0|{u'Bikes': 1, u'Shopping': 1, u'Sporting Goods': 1}
14616|4.0|{u'Italian': 1, u'Restaurants': 1}
14617|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14618|4.0|{u'Shopping': 1, u'Flowers & Gifts': 1, u'Gift Shops': 1}
14619|2.5|{u'Bars': 1, u'Mexican': 1, u'Nightlife': 1, u'Restaurants': 1}
14620|3.5|{u'Restaurants': 1, u'Fast Food': 1}
14621|5.0|{u'Beauty & Spas': 1, u'Tanning': 1}
14622|3.5|{u'Beauty & Spas': 1, u'Day Spas': 1}
14623|3.0|{u'Mexican': 1, u'Restaurants': 1}
14624|5.0|{u'Automotive': 1, u'Auto Repair': 1}
14625|3.5|{u'Bakeries': 1, u'Food': 1}
14626|3.5|{u'Bars': 1, u'Italian': 1, u'Nightlife': 1, u'Restaurants': 1}
14627|2.0|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14628|3.5|{u'Food': 1, u'Grocery': 1}
14629|4.5|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Men's Hair Salons': 1}
14630|3.5|{u'Chinese': 1, u'Restaurants': 1}
14631|5.0|{u'Food': 1, u'Specialty Food': 1, u'Health Markets': 1}
14632|3.0|{u'Restaurants': 1, u'Fast Food': 1}
14633|5.0|{u'Pest Control': 1, u'Local Services': 1}
14634|5.0|{u'Men's Clothing': 1, u'Fashion': 1, u'Shopping': 1}
14635|3.5|{u'Mexican': 1, u'Restaurants': 1}
14636|5.0|{u'Tattoo': 1, u'Beauty & Spas': 1}
14637|4.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14638|3.0|{u'Burgers': 1, u'Restaurants': 1, u'Fast Food': 1}
14639|3.5|{u'Optometrists': 1, u'Eyewear & Opticians': 1, u'Shopping': 1, u'Health & Medical': 1}
14640|4.0|{u'Automotive': 1, u'Towing': 1}
14641|4.0|{u'Food': 1, u'Coffee & Tea': 1}
14642|3.5|{u'Eyewear & Opticians': 1, u'Shopping': 1}
14643|3.5|{u'American (Traditional)': 1, u'Restaurants': 1}
14644|3.0|{u'Tobacco Shops': 1, u'Shopping': 1}
14645|2.0|{u'Food': 1, u'Grocery': 1}
14646|4.0|{u'DJs': 1, u'Event Planning & Services': 1}
14647|1.5|{u'Restaurants': 1, u'Pizza': 1}
14648|4.5|{u'Home Services': 1, u'Interior Design': 1, u'Home Organization': 1}
14649|2.5|{u'Restaurants': 1, u'Mexican': 1, u'Tex-Mex': 1, u'Fast Food': 1}
14650|4.0|{u'Delis': 1, u'Italian': 1, u'Restaurants': 1}
14651|4.5|{u'Local Services': 1, u'Dry Cleaning & Laundry': 1}
14652|3.5|{u'Casinos': 1, u'Nightlife': 1, u'Arts & Entertainment': 1, u'Restaurants': 1}
14653|2.5|{u'Department Stores': 1, u'Fashion': 1, u'Shopping': 1}
14654|3.5|{u'Shoe Repair': 1, u'Local Services': 1}
14655|2.5|{u'Mobile Phones': 1, u'Shopping': 1}
14656|3.5|{u'Mobile Phones': 1, u'Shopping': 1}
14657|4.5|{u'Optometrists': 1, u'Doctors': 1, u'Health & Medical': 1, u'Ophthalmologists': 1}
14658|2.5|{u'Food': 1, u'Coffee & Tea': 1}
14659|4.5|{u'Performing Arts': 1, u'Arts & Entertainment': 1}
14660|2.5|{u'Shopping': 1, u'Flowers & Gifts': 1, u'Florists': 1}
14661|3.0|{u'RV Parks': 1, u'American (New)': 1, u'Arts & Entertainment': 1, u'Casinos': 1, u'Event Planning & Services': 1, u'Hotels': 1, u'Hotels & Travel': 1, u'Restaurants': 1}
14662|4.0|{u'Home Decor': 1, u'Home & Garden': 1, u'Shopping': 1, u'Kitchen & Bath': 1}
14663|3.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Men's Hair Salons': 1}
14664|2.5|{u'Food': 1, u'Coffee & Tea': 1}
14665|4.0|{u'Arts & Entertainment': 1, u'Cinema': 1}
14666|4.0|{u'Shoe Stores': 1, u'Fashion': 1, u'Shopping': 1}
14667|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1}
14668|2.5|{u'Restaurants': 1, u'Pizza': 1, u'Chicken Wings': 1, u'Italian': 1}
14669|4.5|{u'Automotive': 1, u'Oil Change Stations': 1, u'Auto Repair': 1}
14670|3.5|{u'Automotive': 1, u'Auto Repair': 1}
14671|2.0|{u'Car Rental': 1, u'Hotels & Travel': 1}
14672|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14673|3.0|{u'Restaurants': 1}
14674|3.5|{u'Health & Medical': 1, u'Family Practice': 1, u'Doctors': 1}
14675|4.0|{u'Optometrists': 1, u'Eyewear & Opticians': 1, u'Shopping': 1, u'Health & Medical': 1}
14676|3.0|{u'American (Traditional)': 1, u'Diners': 1, u'Restaurants': 1}
14677|4.0|{u'Fashion': 1, u'Shopping': 1, u'Sporting Goods': 1, u'Outdoor Gear': 1, u'Sports Wear': 1, u'Golf Equipment': 1}
14678|3.5|{u'Asian Fusion': 1, u'Restaurants': 1}
14679|4.5|{u'Local Services': 1, u'Dry Cleaning & Laundry': 1}
14680|4.0|{u'Special Education': 1, u'Education': 1}
14681|3.0|{u'Food': 1, u'Convenience Stores': 1}
14682|4.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14683|1.0|{}
14684|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14685|4.5|{u'Auto Glass Services': 1, u'Automotive': 1, u'Windshield Installation & Repair': 1}
14686|1.5|{u'Tours': 1, u'Hotels & Travel': 1}
14687|3.5|{u'Persian/Iranian': 1, u'Mediterranean': 1, u'Restaurants': 1}
14688|1.5|{u'Home Services': 1, u'Property Management': 1, u'Real Estate': 1}
14689|4.5|{u'Pet Services': 1, u'Pet Groomers': 1, u'Pet Stores': 1, u'Pets': 1}
14690|3.5|{u'Mexican': 1, u'Restaurants': 1}
14691|2.0|{u'Shipping Centers': 1, u'Printing Services': 1, u'Local Services': 1}
14692|1.5|{u'Restaurants': 1, u'Fast Food': 1}
14693|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14694|3.0|{u'Restaurants': 1, u'Pizza': 1}
14695|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14696|1.5|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14697|4.0|{u'Department Stores': 1, u'Fashion': 1, u'Shopping': 1}
14698|4.0|{u'Real Estate Services': 1, u'Home Services': 1, u'Real Estate': 1}
14699|3.0|{u'Barbers': 1, u'Beauty & Spas': 1}
14700|2.0|{u'Japanese': 1, u'Restaurants': 1}
14701|4.5|{u'Leather Goods': 1, u'Men's Clothing': 1, u'Fashion': 1, u'Shopping': 1}
14702|4.5|{u'Food': 1, u'Specialty Food': 1, u'Chocolatiers & Shops': 1}
14703|4.0|{u'Filipino': 1, u'Restaurants': 1}
14704|3.0|{u'Health & Medical': 1, u'Orthopedists': 1, u'Doctors': 1}
14705|4.5|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1}
14706|3.5|{u'Automotive': 1, u'Gas & Service Stations': 1}
14707|2.0|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Beauty & Spas': 1}
14708|2.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14709|3.5|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
14710|4.0|{u'Hobby Shops': 1, u'Shopping': 1}
14711|5.0|{u'Professional Services': 1}
14712|4.5|{u'Steakhouses': 1, u'Restaurants': 1}
14713|2.5|{u'Food': 1, u'Grocery': 1}
14714|4.0|{u'Mexican': 1, u'Restaurants': 1}
14715|3.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14716|3.0|{u'Restaurants': 1, u'Pizza': 1, u'Italian': 1}
14717|2.5|{u'Sandwiches': 1, u'Restaurants': 1}
14718|4.5|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14719|4.0|{u'Restaurants': 1, u'Pizza': 1}
14720|2.0|{u'Door Sales/Installation': 1, u'Windows Installation': 1, u'Home Services': 1}
14721|2.5|{u'Automotive': 1, u'Car Wash': 1}
14722|2.5|{u'Bars': 1, u'Pool Halls': 1, u'Nightlife': 1, u'Lounges': 1}
14723|3.0|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1}
14724|2.5|{u'Automotive': 1, u'Car Dealers': 1}
14725|3.0|{u'Restaurants': 1, u'Fast Food': 1}
14726|3.5|{u'Beauty & Spas': 1, u'Day Spas': 1}
14727|3.5|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Beauty & Spas': 1}
14728|3.5|{u'Mexican': 1, u'Salvadoran': 1, u'Latin American': 1, u'Restaurants': 1}
14729|3.5|{u'Restaurants': 1, u'Fast Food': 1}
14730|3.0|{u'Thai': 1, u'Buffets': 1, u'Restaurants': 1}
14731|3.0|{u'Japanese': 1, u'Sushi Bars': 1, u'Restaurants': 1}
14732|2.5|{u'Hair Salons': 1, u'Beauty & Spas': 1}
14733|4.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14734|4.0|{u'Pubs': 1, u'Bars': 1, u'Nightlife': 1, u'Restaurants': 1}
14735|2.5|{u'Shipping Centers': 1, u'Notaries': 1, u'Printing Services': 1, u'Local Services': 1}
14736|3.0|{u'Food': 1, u'Convenience Stores': 1}
14737|2.0|{u'Bakeries': 1, u'Food': 1}
14738|3.0|{u'Thai': 1, u'Restaurants': 1}
14739|5.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14740|3.0|{u'Thai': 1, u'Restaurants': 1}
14741|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'Orthodontists': 1}
14742|3.0|{u'Chinese': 1, u'Restaurants': 1}
14743|2.5|{u'Optometrists': 1, u'Health & Medical': 1}
14744|4.5|{u'Restaurants': 1, u'Pizza': 1}
14745|3.5|{u'Landscaping': 1, u'Home Services': 1}
14746|4.0|{u'Hawaiian': 1, u'Restaurants': 1}
14747|1.5|{u'Taxis': 1, u'Transportation': 1, u'Limos': 1, u'Hotels & Travel': 1}
14748|2.5|{u'Home Services': 1, u'Apartments': 1, u'Real Estate': 1}
14749|3.0|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14750|4.0|{u'Seafood': 1, u'Steakhouses': 1, u'Restaurants': 1}
14751|4.0|{u'Home Services': 1, u'Flooring': 1, u'Contractors': 1}
14752|1.5|{u'Shipping Centers': 1, u'Notaries': 1, u'Printing Services': 1, u'Local Services': 1}
14753|5.0|{u'Shipping Centers': 1, u'Notaries': 1, u'Printing Services': 1, u'Local Services': 1}
14754|4.0|{u'Health & Medical': 1, u'Pediatricians': 1, u'Doctors': 1}
14755|4.0|{u'Food': 1, u'Coffee & Tea': 1}
14756|4.0|{u'Restaurants': 1, u'Cafes': 1, u'Event Planning & Services': 1, u'Party & Event Planning': 1}
14757|2.0|{u'Taxis': 1, u'Transportation': 1, u'Airport Shuttles': 1, u'Hotels & Travel': 1}
14758|3.5|{u'Chinese': 1, u'Japanese': 1, u'Sushi Bars': 1, u'Restaurants': 1}
14759|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14760|4.5|{u'Shopping': 1, u'Drugstores': 1}
14761|3.0|{u'Thai': 1, u'Chinese': 1, u'Restaurants': 1}
14762|4.0|{u'Bars': 1, u'American (New)': 1, u'French': 1, u'Nightlife': 1, u'Lounges': 1, u'Restaurants': 1}
14763|3.5|{u'Bars': 1, u'Restaurants': 1, u'Nightlife': 1, u'Wine Bars': 1, u'American (New)': 1}
14764|4.0|{u'Automotive': 1, u'Motorcycle Dealers': 1}
14765|4.5|{u'Home Services': 1, u'Home Cleaning': 1}
14766|3.0|{u'Restaurants': 1, u'Barbeque': 1}
14767|5.0|{u'Local Services': 1, u'Dry Cleaning & Laundry': 1}
14768|4.5|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14769|5.0|{u'Fitness & Instruction': 1, u'Martial Arts': 1, u'Active Life': 1}
14770|1.5|{u'Restaurants': 1, u'Fast Food': 1}
14771|2.5|{u'Tobacco Shops': 1, u'Shopping': 1}
14772|3.0|{u'Hot Dogs': 1, u'Restaurants': 1}
14773|2.5|{u'Sandwiches': 1, u'Restaurants': 1}
14774|4.0|{u'Barbers': 1, u'Beauty & Spas': 1}
14775|1.5|{}
14776|4.0|{u'Greek': 1, u'Mediterranean': 1, u'Restaurants': 1}
14777|3.0|{u'Automotive': 1, u'Auto Repair': 1}
14778|5.0|{u'Lingerie': 1, u'Shopping': 1, u'Fashion': 1}
14779|4.5|{u'Food': 1, u'Specialty Food': 1, u'Health Markets': 1}
14780|2.0|{u'Restaurants': 1, u'Pizza': 1}
14781|2.5|{u'Nail Salons': 1, u'Beauty & Spas': 1, u'Massage': 1, u'Day Spas': 1}
14782|2.5|{u'Chinese': 1, u'Restaurants': 1}
14783|3.5|{u'Sewing & Alterations': 1, u'Local Services': 1, u'Dry Cleaning & Laundry': 1}
14784|4.0|{u'Food': 1, u'Bakeries': 1, u'Grocery': 1, u'Sandwiches': 1, u'Restaurants': 1}
14785|2.5|{u'Food': 1, u'Donuts': 1}
14786|3.0|{}
14787|4.5|{u'Books, Mags, Music & Video': 1, u'Shopping': 1, u'Bookstores': 1}
14788|2.5|{u'Food': 1, u'Coffee & Tea': 1}
14789|4.5|{u'Shopping': 1, u'Art Galleries': 1, u'Arts & Entertainment': 1}
14790|3.5|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1, u'Accessories': 1}
14791|3.0|{u'Mexican': 1, u'Restaurants': 1}
14792|3.5|{u'Libraries': 1, u'Public Services & Government': 1}
14793|3.0|{u'Food': 1, u'Convenience Stores': 1}
14794|3.0|{u'Restaurants': 1, u'Fast Food': 1}
14795|3.5|{u'Shopping': 1, u'Jewelry': 1}
14796|2.5|{u'Department Stores': 1, u'Fashion': 1, u'Shopping': 1}
14797|1.5|{u'Chinese': 1, u'Restaurants': 1}
14798|3.5|{u'Beauty & Spas': 1, u'Skin Care': 1}
14799|4.5|{u'Health & Medical': 1, u'Chiropractors': 1}
14800|2.5|{u'Internet Service Providers': 1, u'Shopping': 1, u'Electronics': 1, u'Mobile Phones': 1, u'Professional Services': 1, u'Home Services': 1}
14801|3.0|{u'American (Traditional)': 1, u'Breakfast & Brunch': 1, u'Cafes': 1, u'Restaurants': 1}
14802|3.0|{u'Food': 1, u'Coffee & Tea': 1}
14803|5.0|{u'Optometrists': 1, u'Health & Medical': 1}
14804|3.5|{u'Buffets': 1, u'Japanese': 1, u'Sushi Bars': 1, u'Restaurants': 1}
14805|3.0|{u'Bars': 1, u'American (New)': 1, u'Pubs': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
14806|3.0|{u'Mortgage Brokers': 1, u'Home Services': 1, u'Banks & Credit Unions': 1, u'Financial Services': 1, u'Real Estate': 1}
14807|3.0|{u'Restaurants': 1, u'Barbeque': 1, u'Hawaiian': 1, u'Fast Food': 1}
14808|2.0|{u'Car Rental': 1, u'Hotels & Travel': 1}
14809|4.0|{u'Fashion': 1, u'Shopping': 1, u'Outdoor Gear': 1, u'Bikes': 1, u'Sports Wear': 1, u'Sporting Goods': 1}
14810|3.0|{u'Car Rental': 1, u'Hotels & Travel': 1}
14811|5.0|{u'Pet Services': 1, u'Pets': 1}
14812|3.0|{u'Restaurants': 1, u'Mexican': 1, u'Fast Food': 1}
14813|3.5|{u'Restaurants': 1, u'Fast Food': 1}
14814|3.0|{u'Burgers': 1, u'Restaurants': 1, u'Fast Food': 1}
14815|3.0|{}
14816|2.0|{u'Tires': 1, u'Automotive': 1}
14817|3.0|{u'Food': 1, u'Grocery': 1}
14818|3.5|{u'Mexican': 1, u'Restaurants': 1}
14819|3.0|{u'Restaurants': 1, u'Fast Food': 1}
14820|3.0|{u'Steakhouses': 1, u'Restaurants': 1}
14821|3.5|{u'Shipping Centers': 1, u'Notaries': 1, u'Printing Services': 1, u'Local Services': 1}
14822|3.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14823|4.5|{u'Food': 1, u'Fruits & Veggies': 1, u'Specialty Food': 1}
14824|2.5|{u'Real Estate Services': 1, u'Home Services': 1, u'Contractors': 1, u'Real Estate': 1}
14825|5.0|{u'Health & Medical': 1, u'Pediatric Dentists': 1, u'Dentists': 1}
14826|2.5|{u'Restaurants': 1, u'Pizza': 1}
14827|3.5|{u'Bars': 1, u'American (New)': 1, u'Pubs': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
14828|3.5|{u'Food': 1, u'Desserts': 1, u'Candy Stores': 1, u'Specialty Food': 1, u'Chocolatiers & Shops': 1}
14829|4.0|{u'Automotive': 1, u'Car Wash': 1, u'Gas & Service Stations': 1}
14830|5.0|{u'Automotive': 1, u'Electronics': 1, u'Shopping': 1, u'Car Stereo Installation': 1}
14831|3.0|{u'Guns & Ammo': 1, u'Shopping': 1, u'Sporting Goods': 1, u'Outdoor Gear': 1}
14832|2.5|{u'Health & Medical': 1, u'Beauty & Spas': 1, u'Dermatologists': 1, u'Skin Care': 1, u'Doctors': 1}
14833|3.0|{u'Public Services & Government': 1, u'Post Offices': 1}
14834|4.0|{u'Food': 1, u'Health & Medical': 1, u'Nutritionists': 1, u'Specialty Food': 1, u'Health Markets': 1}
14835|4.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14836|2.5|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
14837|3.5|{u'Banks & Credit Unions': 1, u'Financial Services': 1}
14838|3.5|{u'Photography Stores & Services': 1, u'Shopping': 1}
14839|3.5|{u'Bars': 1, u'American (Traditional)': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1, u'Pizza': 1}
14840|4.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
14841|2.0|{u'Books, Mags, Music & Video': 1, u'Shopping': 1, u'Bookstores': 1}
14842|3.0|{u'Health & Medical': 1, u'Hospitals': 1}
14843|4.5|{u'Automotive': 1, u'Motorcycle Repair': 1, u'Shopping': 1, u'Motorcycle Dealers': 1, u'Sporting Goods': 1}
14844|4.0|{u'Sandwiches': 1, u'Restaurants': 1}
14845|2.5|{u'Shopping': 1, u'Jewelry': 1}
14846|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14847|3.0|{u'Restaurants': 1, u'Vietnamese': 1}
14848|2.5|{u'Restaurants': 1, u'Fast Food': 1}
14849|3.5|{u'Sandwiches': 1, u'Restaurants': 1}
14850|2.5|{u'Food': 1, u'Coffee & Tea': 1}
14851|4.5|{u'Shopping': 1, u'Drugstores': 1}
14852|4.5|{u'Automotive': 1, u'Body Shops': 1}
14853|2.0|{u'Burgers': 1, u'Restaurants': 1, u'Fast Food': 1}
14854|4.0|{u'Venues & Event Spaces': 1, u'Event Planning & Services': 1}
14855|5.0|{u'Internal Medicine': 1, u'Health & Medical': 1, u'Doctors': 1}
14856|3.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
14857|5.0|{u'Fashion': 1, u'Shopping': 1, u'Couriers & Delivery Services': 1, u'Flowers & Gifts': 1, u'Local Services': 1, u'Accessories': 1, u'Gift Shops': 1}
14858|3.5|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Drugstores': 1, u'Food': 1, u'Beauty & Spas': 1, u'Convenience Stores': 1}
14859|4.5|{u'Shopping': 1, u'Hardware Stores': 1, u'Home & Garden': 1}
14860|2.5|{u'Chinese': 1, u'Restaurants': 1}
14861|3.0|{u'Home Services': 1, u'Apartments': 1, u'Real Estate': 1}
